url,positions,positions_top10,positions_top3,traffic,traffic_top10,traffic_top3,cost,cost_top10,cost_top3,rank
euronews.com,5708509,489289,108790,2985509,303057,77017,8535854.984,7268910.578,3904898.986,49
europereloaded.com,268,8,6,223,3,1,7.821433055,4.95,4.95,25
eutimes.net,383,24,13,321,14,4,86.67583451,77.7213963,68.255,32
everycrsreport.com,151720,6247,865,121263,4739,504,25966.19859,18374.43773,5569.810735,29
everydayfeminism.com,28752,978,196,19216,680,116,5990.057252,4501.654249,1834.500286,56
everytown.org,55254,5112,1600,42371,3772,993,49297.06907,43982.51118,32469.44513,81
evil.news,7,1,1,7,1,1,1.08904835,1.089,1.089,51
evolutionnews.org,19980,851,249,12906,533,87,4745.255748,3742.672267,1978.538038,50
evonomics.com,3461,48,8,2553,41,3,202.8856781,126.9054058,70.218,50
ew.com,5723464,530061,135153,2869526,352793,96157,7538315.891,6561274.239,3352457.56,86
ewg.org,1375770,96561,25458,749556,62867,15811,726291.0465,613114.519,364285.0862,47
express.co.uk,6469220,373579,91437,3295911,242757,55594,9174301.466,8475890.967,6879467.819,80
expressen.se,2059362,399449,122966,1204949,289259,90752,10466435.11,9999357.276,8104003.026,51
extranewsfeed.com,0,0,0,0,0,0,0,0,0,37
fabiosa.com,0,0,0,0,0,0,0,0,0,36
facebook.com/conservativepoliticstoday,815688448,106496166,30785391,227982749,63193659,23699095,1503899909,1373357778,977147540.3,16
facebook.com/news,815688448,106496166,30785391,227982749,63193659,23699095,1503899909,1373357778,977147540.3,16
facebook.com/womensrightsnews,815688448,106496166,30785391,227982749,63193659,23699095,1503899909,1373357778,977147540.3,16
factcheck.org,145295,12378,3790,112394,10295,3288,108618.1246,95123.78377,56871.96634,82
factcheckingturkey.com,175,6,1,96,3,1,6.99696819,3.460837428,1.681777778,20
factmyth.com,22750,482,66,15400,408,59,2006.109891,1178.982659,294.2608564,32
factsandlogic.org,143,6,5,116,1,1,9.54012919,0,0,20
fair.org,11864,402,134,9236,265,68,5976.432266,5579.933874,5023.872476,83
fairborndailyherald.com,2923,133,43,2344,101,24,487.9820751,409.9673771,251.9590667,28
fairobserver.com,47710,2787,1102,32486,1630,440,14260.96222,10807.39742,3950.060345,40
fairus.org,16056,1239,355,12373,1072,260,13502.15746,12437.14276,5338.417804,44
fairvote.org,30570,3861,1121,21088,3003,907,28884.80828,26012.9824,16669.03456,56
faithit.com,20259,1860,403,14333,1458,327,8930.55867,6836.208644,2407.889678,43
faithwire.com,14851,438,83,11999,360,46,3305.807856,2459.363757,925.9329855,31
fakehatecrimes.org,21,6,5,15,2,1,0.061605961,3.482001432e-06,0,45
farleftwatch.com,3,0,0,3,0,0,1.5005685504309e-05,0,0,36
fastcompany.com,1800511,85839,14910,1200598,66504,11967,857768.3731,664365.0244,333070.4499,52
fayobserver.com,279482,18085,4806,212808,14568,4098,136742.9099,113114.872,63105.22684,44
faz.net,3249161,298754,83093,2093129,240012,68490,7166254.069,6458123.275,4340576.582,46
fbherald.com,15601,630,201,12665,471,132,2067.918267,1530.810684,753.5257615,28
federalnewsnetwork.com,122289,9380,1985,89006,7309,1579,69712.69058,59776.96575,21178.04035,79
federaltimes.com,58288,3600,626,45482,3081,496,25282.66157,20259.33786,5459.177104,41
fedsoc.org,85050,12000,3133,61296,9645,2619,88645.90172,80323.34005,48808.2465,55
fee.org,153236,8899,1677,110195,7358,1274,40060.66468,30981.6681,13348.58416,82
fellowshipoftheminds.com,0,0,0,0,0,0,0,0,0,44
feministcurrent.com,10519,351,78,7044,242,44,1246.239043,814.0717749,286.5859389,30
feministfrequency.com,2550,193,76,1489,80,21,837.9139889,804.4735451,389.9242431,80
feministing.com,10202,238,60,8678,204,47,978.0826222,665.6826384,342.4336347,39
ff.org,220,4,2,210,3,1,17.3958254,16.53460704,12.21,33
ff911truthandunity.org,0,0,0,0,0,0,0,0,0,4
fff.org,4737,154,44,3766,128,30,549.8587623,423.7289687,142.4505083,42
ffrf.org,48145,3158,851,29144,2199,585,29001.88853,26103.72883,20018.17084,82
fifthestate.org,1031,29,4,836,24,4,109.9361452,88.42612504,10.675,24
fightforthefuture.org,733,67,31,503,30,10,772.1931872,708.3424576,638.5731842,53
filmingcops.com,200,4,1,185,3,1,14.58153494,10.12153039,6.38,37
financialexpress.com,3363604,150140,25445,2161985,123886,21183,5100920.608,3686954.637,1632161.691,42
financialpost.com,715114,30765,5236,492833,25565,3983,288319.343,244882.8896,149082.6692,83
firearmsnews.com,130970,14397,3974,92972,12307,3427,109459.4364,96524.3886,51598.97797,31
firstcoastnews.com,256584,14519,3542,185048,11312,2962,170049.2146,150168.5189,95852.56142,39
firstdraftnews.org,8769,520,226,5288,253,73,4267.849488,3982.467597,3160.17188,79
firstinfreedomdaily.com,30,1,0,30,1,0,3.583881143,0,0,27
FirstPost.com,2392584,106915,19491,1390047,72621,13802,5637206.921,4299569.728,1492986.395,42
firstthings.com,57967,2018,473,42776,1582,298,20575.48277,17877.9398,13488.5634,39
fitchratings.com,726837,32703,5416,366745,20283,3513,205917.0969,152716.9651,60412.33325,40
fitsnews.com,39517,3500,1030,26503,2638,843,67172.0778,62475.29963,43536.26504,32
fivethirtyeight.com,533579,57727,27324,320724,26679,12755,1248314.732,1211068.664,1079205.994,86
fl24.net,0,0,0,0,0,0,0,0,0,33
flagandcross.com,229,7,6,217,3,2,32.27291907,29.865,29.865,53
floridapolitics.com,106052,3772,804,82790,3110,719,32292.81411,24899.58149,12559.15872,54
focusonthefamily.com,484208,48249,13702,301575,31548,8695,408097.5151,366962.5855,234391.7649,46
focustaiwan.tw,76788,3549,740,40418,1973,461,36273.58201,28521.02201,11482.12566,78
followthemoney.org,16470,770,116,14840,661,77,7601.959516,5413.639944,4298.720813,43
food.news,47,0,0,37,0,0,0.004839332,0,0,48
foodandwaterwatch.org,16606,752,218,12512,570,146,4511.119153,3989.472792,2718.025023,47
foodbabe.com,69677,2065,420,54945,1589,277,11312.61673,8892.58891,4558.361018,77
foodmatters.com,18977,858,262,12495,560,134,3428.319788,2945.537226,1704.998263,37
foodnavigator.com,96027,4140,845,58167,2816,574,17694.64577,13185.50742,4056.309923,38
fool.com,3927890,516846,95377,2070254,303673,55946,5781473.977,5079442.865,2825350.096,78
forbes.com,37223928,4914621,1165436,19118873,3024707,773843,62621666.75,55910031,29915311.73,84
foreignaffairs.com,228803,8515,2010,127963,5355,988,79022.48175,64379.81754,37215.51988,49
foreignpolicy.com,473323,35102,8585,277222,22108,5181,379192.3361,329312.6638,180710.8757,85
foreignpolicyi.org,2293,31,3,1598,29,3,181.3228726,121.8389401,6.37,49
foreignpolicyjournal.com,682,5,2,567,5,2,7.180773531,1.404599376,0.957906,41
foreignpolicynews.org,484,23,4,325,18,3,65.4132425,36.07449327,15.45335,32
foreverconscious.com,36263,2229,619,20483,1635,464,12955.70819,9613.108346,5651.663113,46
fortnightlyreview.co.uk,1768,13,1,1286,13,1,103.3210756,40.11757491,0.14025,38
fortune.com,3956253,292614,62860,2474743,203953,43048,3461291.49,2967820.202,1684373.661,87
forward.com,271437,10599,2554,185518,8200,2008,86845.41596,68533.4657,37030.37331,83
fosters.com,138305,4319,1392,114982,3429,1016,20342.33644,16816.75655,10733.02807,43
fourstateshomepage.com,90274,4794,1478,72880,3598,990,37065.04126,32426.93392,21081.73676,39
fox10tv.com,195194,11758,3598,137086,8169,2551,97091.54368,79140.59467,45277.13552,37
fox11online.com,149361,9505,2797,113772,6760,1940,122351.4237,109079.8849,83771.1426,78
fox13memphis.com,288504,15429,3863,195598,11296,3003,174436.2054,149932.3681,84343.62003,37
fox16.com,161004,4773,1180,136409,3468,693,44630.92104,38698.06054,23301.91313,38
fox17.com,143278,10491,2830,110081,8220,2166,174529.9831,156380.9549,106243.8949,78
fox19.com,431575,23569,6199,317664,18786,5188,352286.7155,311191.3859,209515.7962,39
fox21news.com,239020,11389,2600,180112,9107,2086,107085.683,90828.67843,50315.07318,40
fox23.com,249369,9379,2325,184008,7465,1836,89317.34876,71716.29834,43050.98138,38
fox23maine.com,49264,1727,377,41483,1516,325,7272.270039,4668.044742,1858.7021,47
fox28media.com,21,0,0,21,0,0,0.114088616,0,0,43
fox29.com,360351,24160,6330,255469,18862,4784,455647.9249,409424.703,299917.151,38
fox2now.com,657650,40860,11162,484197,30912,7882,554245.2721,503722.7272,369459.0479,78
fox35orlando.com,527508,38999,10067,333954,28842,7595,453854.7121,389053.7605,225836.0911,39
fox40.com,408103,17690,4260,320871,14482,3333,227173.1901,194210.361,135809.4427,72
fox42kptm.com,14522,827,218,11569,636,147,3709.31123,2787.117209,1389.022892,51
fox43.com,286668,12303,3016,221567,10424,2533,121596.7069,99814.26869,60270.60191,42
fox44news.com,164284,3672,1102,139479,2919,849,40264.39021,35596.36988,26930.69409,36
fox46.com,330,42,15,298,36,15,461.0815983,415.9070911,229.91725,31
fox47.com,17365,807,173,13903,581,112,6021.581049,4124.136649,1315.725096,45
fox4beaumont.com,17224,611,134,14424,547,119,3668.572967,2869.857903,1289.811255,43
fox4kc.com,508510,29680,8157,371970,22523,5912,543306.9778,495649.8444,319046.5855,56
fox56.com,31966,2322,573,25741,1846,469,38385.87838,35210.47913,5407.632881,44
fox59.com,1028335,83795,20374,792024,66988,16596,1228650.401,1103394.143,705975.8372,78
fox5sandiego.com,628605,30093,7347,472858,23152,5609,495860.4164,442288.195,287454.3848,84
fox61.com,298291,13442,2879,227378,11326,2442,218507.1242,193977.9268,139892.455,47
fox8.com,649471,38288,9893,477117,28374,6973,780503.7816,715194.2103,570303.2828,75
fox8live.com,401739,19463,4554,291867,14523,3620,193027.4153,162854.0186,89007.16946,38
foxbaltimore.com,116268,6930,1945,89524,5245,1428,57985.81608,49197.47096,34643.37745,76
foxbusiness.com,1725656,93496,19473,1171832,78389,16977,1809205.675,1610223.954,1130391.03,55
foxcarolina.com,291396,21870,5505,204235,16215,4232,202976.1861,166189.3575,87638.26497,36
foxillinois.com,23421,937,222,19870,773,147,4579.281735,3230.883946,866.9920603,47
foxlexington.com,82,2,0,76,2,0,4.911328275,3.298820096,0,45
foxnews.com,5706210,298558,88899,3369980,204176,61894,28668539.85,27982459.33,26117486.23,84
foxreno.com,26617,513,104,22836,384,71,3587.010859,2787.943373,439.4395472,47
foxsanantonio.com,83414,3021,865,70726,2277,567,20218.07479,16257.03093,9430.581671,55
fpif.org,12801,253,65,9500,216,48,787.5981105,488.9414368,140.7259528,78
fpri.org,62780,4723,845,40523,3111,577,17966.00125,14223.19867,5787.070322,39
fr.sputniknews.com,0,0,0,0,0,0,0,0,0,78
france24.com,3917293,256751,53231,1890774,138306,30852,4651242.039,3965396.309,2117519.945,46
francetvinfo.fr,5853323,499588,129183,3541938,377548,96408,13690290.04,12630432.68,8520043.061,46
franklinnews.org,33,4,2,22,3,2,185.8238081,182.8988299,162.747,47
frankspeech.com,3356,400,284,1661,102,61,9879.421233,9713.700016,9329.688088,78
fraserinstitute.org,120890,6805,1379,79725,4818,1100,41955.42494,34688.29333,20531.86105,43
frc.org,13768,867,211,10086,646,150,10741.02532,9585.389651,6916.293408,51
freakonomics.com,41766,1634,680,29671,755,172,26044.46135,24593.5989,22502.20055,85
fredericksburg.com,91653,3149,954,75221,2316,642,20816.28565,16204.69854,9852.271532,57
freebeacon.com,76957,3124,808,61139,2575,615,33698.08742,28729.58045,19268.84674,81
freedomadvocates.org,15,0,0,14,0,0,0.017356479,0,0,25
freedomainradio.com,41,0,0,32,0,0,0.262298099,0,0,49
freedomalliance.org,1040,69,23,880,40,8,401.9568694,362.2231245,294.4757667,51
freedomandprosperity.org,1731,98,31,1301,80,26,669.2662835,443.9153443,296.3634042,33
freedomdaily.com,3,1,1,3,1,1,1.476279958,0,0,39
freedomfirstnetwork.com,79,5,5,69,1,1,7.444535943,1.815,1.815,42
freedomhouse.org,198217,14255,2838,105678,8213,1663,85280.62056,60043.3447,24895.34003,84
freedomnews.org.uk,3643,328,144,2478,138,50,1481.009785,1295.282245,664.2648958,43
freedomproject.com,89,5,0,84,5,0,9.882338264,6.344981453,0,37
freedomsfinalstand.com,0,0,0,0,0,0,0,0,0,11
freedomworks.org,2634,156,74,2214,78,35,1845.874866,1770.782907,1641.00801,43
freemanjournal.net,3834,140,64,3083,93,36,1024.662789,840.526222,579.3167753,30
freemedia.at,147,4,2,116,3,1,24.03606969,21.90565067,15.549,26
freep.com,1603309,121390,30410,1144149,98322,25682,1683327.157,1448494.33,898564.796,50
freepress.org,1301,42,7,1121,35,6,184.888959,77.58197251,17.870325,50
FreeRepublic.com,10691,706,490,8909,186,70,67447.43074,67049.09795,66545.7823,80
freespeech.org,2754,394,211,1499,129,51,17897.68588,17574.10022,16663.0309,73
freewestmedia.com,140,10,5,123,5,1,6.470045638,5.685308068,1.452,42
freeworldnews.tv,24,5,0,9,3,0,11.04064801,9.912057384,0,44
fremonttribune.com,35557,1049,307,28785,803,213,7040.588961,5927.834538,4332.108637,50
fresnobee.com,201368,11497,2806,148565,8798,2279,126112.3824,111033.1194,77089.97773,39
friatider.se,10109,568,209,8048,364,77,167079.5819,166303.1518,164582.5474,36
friendsofscience.org,539,40,13,378,19,2,109.4944277,100.6813091,44.486,53
friendsofsyria.wordpress.com,7,0,0,7,0,0,2.78863805177464e-05,0,0,25
fromthetrenchesworldreport.com,705,16,8,597,10,3,180.9545527,179.112917,172.01,41
front.moveon.org,4365,752,413,2496,230,145,12722.31974,12377.92929,10433.02506,85
frontiersman.com,15221,861,297,11824,613,160,4973.341525,4111.332662,3059.83094,31
frontpagelive.com,218,88,55,158,77,53,1746.436651,1679.90925,1553.567721,35
frontpagemag.com,2166,147,123,1725,40,24,5000.7187,4947.907929,4887.484354,54
ft.com,5656312,374817,73336,2704578,206586,41186,5009292.882,4260739.794,2238921.72,82
fullfact.org,119223,9043,2216,78198,7048,1809,91863.15634,79521.89568,45582.61186,81
fusion.net,0,0,0,0,0,0,0,0,0,53
fwweekly.com,24073,805,243,19747,620,160,4725.582371,3431.362407,1892.980596,35
gadsdentimes.com,59516,2528,750,48624,1935,558,24776.46691,22262.90576,17615.15545,35
g-a-i.org,107,16,6,93,6,1,146.8256576,141.5839675,107.3,34
gaia.com,85246,9279,4692,43237,3885,1413,113241.4112,108280.1664,90359.53718,50
gainesville.com,266740,9820,2747,215386,7899,2263,74259.92359,58599.28284,38713.10278,42
gallup.com,520480,36722,12749,312714,18986,6408,393856.3718,359487.4649,250642.9255,48
galvnews.com,62865,2934,1090,47111,1947,619,42211.71152,39226.54796,34040.91544,30
gao.gov,648016,33288,5108,465346,28249,4275,201229.3906,154610.3711,66828.84321,42
gatestoneinstitute.org,6375,242,118,4767,112,30,2306.691857,2152.186835,1816.458658,44
gawker.com,116,55,33,70,26,19,5248.904419,5247.369567,5171.830633,84
gaycitynews.com,27137,807,182,20368,658,140,4239.16052,3055.512268,1113.633557,48
gaystarnews.com,0,0,0,0,0,0,0,0,0,43
gazette.com,410156,21957,5509,308807,17414,4380,188107.3237,160569.2639,86909.52604,80
gazettenet.com,50347,2563,704,39749,2029,532,37327.04691,34775.02677,28337.37574,42
gazettetimes.com,26972,817,216,21130,614,127,6107.05259,4984.125187,3139.726082,52
geek.com,161,44,17,52,22,10,913.2514295,905.8182178,812.614525,73
gender.news,24,0,0,24,0,0,0.079803985,0,0,48
geo.tv,722161,49865,21574,358410,26384,10652,2133372.306,2045246.058,1785100.99,42
geoengineering.news,2,0,0,2,0,0,3.34748232730659e-05,0,0,45
geoengineeringwatch.org,336,83,80,175,18,16,524.7683273,519.624,519.624,44
geologyin.com,88994,12529,3917,46056,6911,2285,51779.25079,44138.49518,21359.57322,32
geopolitics.co,91,7,3,79,7,3,9.350865594,8.912149974,5.7,41
geopoliticsalert.com,4,0,0,3,0,0,0.00764001,0,0,38
getholistichealth.com,207,5,0,167,2,0,4.971495211,4.111129933,0,34
getreligion.org,11587,306,25,9610,228,15,1079.162395,652.9934453,106.5352292,31
gettr.com,9377,894,318,5093,421,159,9578.317886,6929.066308,3912.336902,78
ghionjournal.com,68,0,0,68,0,0,0.390418042,0,0,48
girlsjustwannahaveguns.com,3,0,0,3,0,0,1.137555506,0,0,27
givemeliberty01.com,0,0,0,0,0,0,0,0,0,23
gizmodo.com,1386325,51596,9322,829906,37282,6524,614613.7409,475835.8833,231784.0527,87
glaad.org,82052,6345,2014,51963,4426,1404,83489.23582,73025.75068,36558.88657,84
glamour.com,4409662,457667,127224,2405388,277102,79621,5890270.242,5234441.553,3041597.908,52
glitch.news,0,0,0,0,0,0,0,0,0,44
globalcitizen.org,239406,13715,4126,144493,7750,1690,96431.75117,81011.93536,48337.73103,50
globalintegrity.org,1911,37,10,1225,26,6,149.8717486,93.58959794,44.28966667,33
globalnews.ca,4511239,404495,106327,2222597,272073,77917,5233716.525,4665089.848,2958545.995,84
globalresearch.ca,3202,440,393,2192,59,18,10411.39626,10309.89181,10261.02267,42
globalriskinsights.com,6893,121,41,4783,91,24,413.7519363,220.7715693,137.2100385,41
globalskywatch.com,37,2,0,31,2,0,0.630808094,0.516738253,0,24
globalslaveryindex.org,0,0,0,0,0,0,0,0,0,32
globaltimes.cn,219367,10289,2929,120809,5678,1498,113508.061,92559.33046,53599.48067,14
globalvoices.org,308980,19410,3723,226083,16825,3312,122002.1465,86651.83023,25890.37429,74
globegazette.com,50745,1880,444,40463,1480,310,10241.43614,8337.031544,3589.271426,53
globemagazine.com,618,124,77,402,39,18,409.9893305,353.7535995,274.6974667,24
gmanetwork.com,1248650,132888,44350,598855,69768,26266,2136944.463,1921824.508,1176310.565,42
gmwatch.org,1856,80,30,1409,64,20,283.3040317,197.2439364,93.86024167,44
gnews.org,2975,322,149,2076,104,25,1510.440644,1309.742439,810.5636547,52
godandscience.org,268,27,18,236,12,4,44.10379865,35.26208551,22.14,30
godanriver.com,23719,956,342,18563,584,142,10836.52888,9592.025353,7689.107615,52
godfatherpolitics.com,0,0,0,0,0,0,0,0,0,39
godlikeproductions.com,3108,299,223,2641,65,34,78399.05262,78291.56238,78202.94773,47
goerie.com,204316,12759,3198,156602,9526,2490,135180.6659,122950.3439,87865.31176,44
good.is,35513,1767,297,27374,1331,226,8974.147223,6925.50259,2907.175625,48
